establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,type,dbas,district,circuit,size,latitude,longitude,county,fips_code,meat_exemption_custom_slaughter,poultry_exemption_custom_slaughter,slaughter,meat_slaughter,beef_cow_slaughter,steer_slaughter,heifer_slaughter,bull_stag_slaughter,dairy_cow_slaughter,heavy_calf_slaughter,bob_veal_slaughter,formula_fed_veal_slaughter,non_formula_fed_veal_slaughter,market_swine_slaughter,sow_slaughter,roaster_swine_slaughter,boar_stag_swine_slaughter,stag_swine_slaughter,feral_swine_slaughter,goat_slaughter,young_goat_slaughter,adult_goat_slaughter,sheep_slaughter,lamb_slaughter,deer_reindeer_slaughter,antelope_slaughter,elk_slaughter,bison_slaughter,buffalo_slaughter,water_buffalo_slaughter,cattalo_slaughter,yak_slaughter,other_voluntary_livestock_slaughter,rabbit_slaughter,poultry_slaughter,young_chicken_slaughter,light_fowl_slaughter,heavy_fowl_slaughter,capon_slaughter,young_turkey_slaughter,young_breeder_turkey_slaughter,old_breeder_turkey_slaughter,fryer_roaster_turkey_slaughter,duck_slaughter,goose_slaughter,pheasant_slaughter,quail_slaughter,guinea_slaughter,ostrich_slaughter,emu_slaughter,rhea_slaughter,squab_slaughter,other_voluntary_poultry_slaughter,slaughter_or_processing_only,slaughter_only_class,slaughter_only_species,meat_slaughter_only_species,poultry_slaughter_only_species,slaughter_volume_category,processing_volume_category,beef_processing,pork_processing,antelope_processing,bison_processing,buffalo_processing,deer_processing,elk_processing,goat_processing,other_voluntary_livestock_processing,rabbit_processing,reindeer_processing,sheep_processing,yak_processing,chicken_processing,duck_processing,goose_processing,pigeon_processing,ratite_processing,turkey_processing,exotic_poultry_processing,other_voluntary_poultry_processing
2439,2439,SARL AVICOLE VERZEAUX,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.378828,4.286353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2440,2440,COOPERATIVE BOUCHERE PAYSANNE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.992053,3.619513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2441,2441,REY FRANCOIS DAMIEN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.492848,0.927308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2442,2442,ABATTOIR ALLARD,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.800419,-1.125604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2443,2443,CHINOURS GILLES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.068029,0.755742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2444,2444,ABATTOIR,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.346262,-3.155951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2445,2445,PARC DE LA PEROUSE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.19969,-2.750386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2446,2446,LA CATALANE D'ABATTAGE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,42.732465,2.864788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2447,2447,LA CATALANE D'ABATTAGE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,42.732465,2.864788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2448,2448,JARRIGE MICKAEL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.413797,2.33735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2449,2449,SARL SOULEILLES FOIE GRAS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.332459,0.843394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2450,2450,TRADIVAL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.250596,3.644473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2451,2451,SELECTION VIANDE DISTRIBUTION,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.658626,-2.70952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2452,2452,CAILLOR,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.01445,-0.334722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2453,2453,SARL FERME DE L ILL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.078186,7.393336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2454,2454,S.A.R.L. BOITTIN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.317457,-1.090506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2455,2455,LA FERME DES AUBRIAIS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.510767,-2.038563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2456,2456,SOCIETE D'EXPLOITATION DE L'ABATTOIR DE BRIOUDE (SEAB),,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.297126,3.390741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2457,2457,DE LA VIEILLE GRANGE (GAEC),,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.831841,3.718463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2458,2458,GARDESSE VINCENT,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.820708,-0.613164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2459,2459,FERME BASTEBIEILLE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.647357,-0.939705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2460,2460,LA FERME DE LA PAUMERAIS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.51328,-2.075325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2461,2461,GAEC BENOIST,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.727543,1.439222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2462,2462,SAEM ABATTOIR DU PAYS DE CHARLIEU,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.16511,4.171561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2463,2463,EARL FERME DUCAMP,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.786101,-0.861159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2464,2464,SOCIETE DE L'ABATTOIR DU PAYS DE SARREBOURG,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.744537,7.067207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2465,2465,LUCAS Patrick,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.627396,1.122242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2466,2466,VOLAILLES DES PYRENEES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,42.68466,2.866227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2467,2467,TEBA PAIL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.462657,-0.189343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2468,2468,PALMID'OR BOURGOGNE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.328964,4.553873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2469,2469,MINARD JOSIANE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.994193,1.251293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2470,2470,SCEA DU DOLMEN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.47922,0.333184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2471,2471,GERMAIN CARA (EURL),,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.262894,5.337586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2472,2472,RENAUX Michel,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,50.042706,2.668849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2473,2473,SA MENARD,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.364003,1.405357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2474,2474,SOCIETE D'ABATTAGE DES VOSGES SAONOISES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.816673,6.358695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2475,2475,ABATTOIR DU SAINT-AFFRICAIN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.959708,2.865278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2476,2476,CHARAL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.399441,2.052259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2477,2477,GAEC DU PETIT BOZANCON,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.583586,4.596607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2478,2478,THOCAVEN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.751458,1.442771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2479,2479,LA FERME AUX PIGEONS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.671788,1.112722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2480,2480,EARL PEYGOURDI,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.449841,1.518459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2481,2481,DAVOUST ANNICK,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.536258,-0.873116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2482,2482,PAYEMENT YANNICK,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.672012,0.950514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2483,2483,FARGE CATHERINE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.709103,3.679894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2484,2484,CENTRE ELABORATION DES VIANDES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.854041,-2.728266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2485,2485,LAVIELLE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.628291,-0.954272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2486,2486,MC FLEURS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.886276,6.692662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2487,2487,PALMI PERIGORD NOIR (SARL),,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.994193,1.251293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2488,2488,SOCOPA VIANDES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.558012,7.639893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2489,2489,REGIE MUNICIPALE  ABATTOIR DE NEUSSARGUES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.124739,2.975239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2490,2490,GABELLON CYRIL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.157954,4.846652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2491,2491,DU ROURET,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.07325,5.112065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2492,2492,DALOU ERIC JEAN-JACQUES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.332295,3.162903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2493,2493,ELIVIA,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.0789,-0.645847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2494,2494,JULIAN FRERES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.036491,4.077695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2495,2495,D'LA PART DE MARGUERITE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.719692,1.643328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2496,2496,CAVOL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.993679,-0.13514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2497,2497,BONGIORNI CLEMENT,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.7763,0.6878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2498,2498,EURL CONSERVERIE MARIE-ANTOINETTE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.241528,1.228705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2499,2499,FRANCE POULTRY,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.221003,-4.055565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2500,2500,CORNUT ELISABETH,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.402461,5.649856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2501,2501,SARL FERME DE LA VALLEE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.274604,0.158444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2502,2502,SARL DES VOLAILLES DE GASCOGNE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.756974,0.351485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2503,2503,ABATTOIR ADAC,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.07574,-0.409039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2504,2504,E.S.A.T. CREMEAUX  La Blegnière,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.933385,3.879128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2505,2505,ABATTOIR ET VIANDE DE TARENTAISE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.623321,6.801155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2506,2506,CHEVALIER MAURICE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.933863,-0.913233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2507,2507,CAT BELLEVUE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.534262,-0.840324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2508,2508,LAFLANDRE BEATRICE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.53466,1.870655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2509,2509,EARL GENDRON,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,45.394036,0.352705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2510,2510,LA FERME DE HARNES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,50.440805,2.887963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2511,2511,ARCADIE SUD OUEST,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.522931,-1.499425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2512,2512,ABATTOIR DE NEUVY,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.689987,-0.458808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2513,2513,SARL L'ABATTOIR DU RENARD ROUGE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.718985,-0.203701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2514,2514,VINCENT FLORENT,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.151368,4.83188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2515,2515,ARRIVE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.859508,-1.174661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2516,2516,SARL DE LA GILETTERIE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.313458,0.446881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2517,2517,EARL DES DEUX CANTONS,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.631178,-0.746797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2518,2518,LA FERME DU COQ A L'ANE,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,46.711588,-2.350264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2519,2519,ABATTOIR YOUSSFI,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.532844,2.64271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2520,2520,LA FERME DU PIZAY,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,48.594749,1.385765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2521,2521,LARBERE PASCAL,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,43.679081,-0.852782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2522,2522,PAYOT CHRISTIAN,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,49.030799,6.389316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2523,2523,GAEC COURTOY ET ASSOCIES,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,47.767395,6.308481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
2524,2524,GALTIER RICHARD,,,,,,,2024-03-01,Meat Slaughter,,,,Unknown,44.669329,1.013814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
