establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,type,dbas,district,circuit,size,latitude,longitude,county,fips_code,meat_exemption_custom_slaughter,poultry_exemption_custom_slaughter,slaughter,meat_slaughter,beef_cow_slaughter,steer_slaughter,heifer_slaughter,bull_stag_slaughter,dairy_cow_slaughter,heavy_calf_slaughter,bob_veal_slaughter,formula_fed_veal_slaughter,non_formula_fed_veal_slaughter,market_swine_slaughter,sow_slaughter,roaster_swine_slaughter,boar_stag_swine_slaughter,stag_swine_slaughter,feral_swine_slaughter,goat_slaughter,young_goat_slaughter,adult_goat_slaughter,sheep_slaughter,lamb_slaughter,deer_reindeer_slaughter,antelope_slaughter,elk_slaughter,bison_slaughter,buffalo_slaughter,water_buffalo_slaughter,cattalo_slaughter,yak_slaughter,other_voluntary_livestock_slaughter,rabbit_slaughter,poultry_slaughter,young_chicken_slaughter,light_fowl_slaughter,heavy_fowl_slaughter,capon_slaughter,young_turkey_slaughter,young_breeder_turkey_slaughter,old_breeder_turkey_slaughter,fryer_roaster_turkey_slaughter,duck_slaughter,goose_slaughter,pheasant_slaughter,quail_slaughter,guinea_slaughter,ostrich_slaughter,emu_slaughter,rhea_slaughter,squab_slaughter,other_voluntary_poultry_slaughter,slaughter_or_processing_only,slaughter_only_class,slaughter_only_species,meat_slaughter_only_species,poultry_slaughter_only_species,slaughter_volume_category,processing_volume_category,beef_processing,pork_processing,antelope_processing,bison_processing,buffalo_processing,deer_processing,elk_processing,goat_processing,other_voluntary_livestock_processing,rabbit_processing,reindeer_processing,sheep_processing,yak_processing,chicken_processing,duck_processing,goose_processing,pigeon_processing,ratite_processing,turkey_processing,exotic_poultry_processing,other_voluntary_poultry_processing
1226,,Slagter Sørensen ApS Slagteri,,Fabriksvej  14,Videbæk,,6920,,,Meat Processing; Meat Slaughter,,,,,56.089408,8.644941,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,,Rose Poultry A/S Vinderup,,Tværmosevej  10,Vinderup,,7830,,,Meat Processing; Meat Slaughter,,,,,56.521344,8.807966,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,,KALU A/S Slagteri,,Saltøvej 118,Næstved,,4700,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,,Landmand Ole Toft Thøgersen Slagteri,,Næssundvej   362,Karby,,7960,,,Meat Processing; Meat Slaughter,,,,,56.746607,8.590091,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,,Nr. Onsild Slagterhus ApS Slagteri,,Rævebakken  2,Hobro,,9500,,,Meat Processing; Meat Slaughter,,,,,56.601861,9.776194,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,,Danish Crown,,Svanningevej  1,Aalborg Ø,,9220,,,Meat Processing; Meat Slaughter,,,,,57.036929,10.024562,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,,Tårs Slagtehus Slagteri,,Bredgade  61,Tårs,,9830,,,Meat Processing; Meat Slaughter,,,,,57.386754,10.112106,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,,Hvidebæk Slagteri,,Industrivej 17 D,Jerslev Sjælland,,4490,,,Meat Processing; Meat Slaughter,,,,,55.612118,11.213054,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,,Finn Hansen Slagteri,,Skodsbølvej 71,Broager,,6310,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,,Slagter Kruse V/Hans Ole Kruse Slagteri,,Tved Bygade  36,Knebel,,8420,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,,Slagterens Gårdbutik Slagteri,,Gl. Viborgvej 86,Aalestrup,,9620,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,,Vildtkøkken.dk ApS Slagteri,,Industrivej  24 K stue,Slangerup,,3550,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,,Techcollege Slagteri Slagteri,,Struervej 70,Aalborg Ø,,9220,,,Meat Processing; Meat Slaughter,,,,,57.037928,9.982897,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,,Slagtergården Als Slagteri,,Smedevænget  16,Nordborg,,6430,,,Meat Processing; Meat Slaughter,,,,,54.992473,9.858944,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,,DAFC A/S,,Skanderborgvej  19,Gedved,,8751,,,Meat Processing; Meat Slaughter,,,,,55.940183,9.84845,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,,Galgebakkens Hjortefarm Slagteri,,Galgebakkevej 4,Bedsted Thy,,7755,,,Meat Processing; Meat Slaughter,,,,,56.811952,8.450875,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,,Ulfborg Slagteri Slagteri,,Industriarealet  40,Ulfborg,,6990,,,Meat Processing; Meat Slaughter,,,,,56.261327,8.31913,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,,Klosterhedens Vildt A/S Slagteri,,Holmgaardvej  49,Bækmarksbro,,7660,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,,Troldgaarden ApS Slagteri,,Troldkirkevej 4,Hovedgård,,8732,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,,Danish Crown,,Østbirkvej  2,Horsens,,8700,,,Meat Processing; Meat Slaughter,,,,,55.91672,9.827554,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,,Toftnæs Slagtehus Slagteri,,Toftnæsvej 30,Varde,,6800,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,,Harald Hansens Eftf. I/S Slagteri,,Fabriksvangen  27,Slangerup,,3550,,,Meat Processing; Meat Slaughter,,,,,55.843794,12.156162,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,,Råde Fjerkræfarm Slagteri,,Raade Bygade 21,Haderslev,,6100,,,Meat Processing; Meat Slaughter,,,,,55.247532,9.682767,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,,GLUMSØ SLAGTEHUS APS,,Søvej  5,Glumsø,,4171,,,Meat Processing; Meat Slaughter,,,,,55.350776,11.690368,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,,Hopballe Gårdslagteri Slagteri,,Hopballevej 56,Jelling,,7300,,,Meat Processing; Meat Slaughter,,,,,55.741756,9.469316,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,,Grambogård Slagteri,,Ellehaven 55,Tommerup,,5690,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,,DanePork A/S,,Tørskindvej 19,Randbøl,,7183,,,Meat Processing; Meat Slaughter,,,,,55.694697,9.314866,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,,Danish Crown,,Bragesvej  18,Ringsted,,4100,,,Meat Processing; Meat Slaughter,,,,,55.429258,11.798523,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,,Slagter Engdahl Slagteri,,Industriparken  10,Holeby,,4960,,,Meat Processing; Meat Slaughter,,,,,54.726039,11.459119,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,,Hallegaard Pølsemageri og Gårdbutik Slagteri,,Aspevej  3,Østermarie,,3751,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,,Dalsgaard og Barsøe Agro I/S Slagteri,,Kabdrupvej 49,Haderslev,,6100,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,,Ejvang Øko Slagteri,,Tingstedvej 38,Ugerløse,,4350,,,Meat Processing; Meat Slaughter,,,,,55.599722,11.641883,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,,Hårby - Mad og Slagter ApS Slagteri,,Den Grønne Vej 1,Skanderborg,,8660,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,,Tim Køier Andersen,,Skovbovej  1  B,Næstved,,4700,,,Meat Processing; Meat Slaughter,,,,,55.217068,11.8479,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,,Danish Crown,,Langbro  7,Sønderborg,,6400,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,,"KISBÆK SLAGTERI, slagteri",,Ginegaardsvej  3,Løgumkloster,,6240,,,Meat Processing; Meat Slaughter,,,,,55.062819,9.031971,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,,Danish Crown,,Grindstedvej 2,Holsted,,6670,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,,Rasmus Smed,,Møllevanget  5  B,Bøvlingbjerg,,7650,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,,Egtved Slagtehus ApS,,Brudesøvej 1,Egtved,,6040,,,Meat Processing; Meat Slaughter,,,,,55.603358,9.321974,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,,Danish Crown,,Haslevej  19,Rønne,,3700,,,Meat Processing; Meat Slaughter,,,,,55.111787,14.70396,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,,Slawteren i Tørring Slagteri,,Bruuns Plantage Vej  1,Havndal,,8970,,,Meat Processing; Meat Slaughter,,,,,56.658063,10.282994,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,,Himmerlandskød A/S,,Nordre Ringvej  99,Aalestrup,,9620,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,,Slagtehuset Krämer ApS Slagteri,,Industriparken 4,Holeby,,4960,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,,Sæby Gårdslagteri I/S Slagteri,,Aalborgvej  108,Sæby,,9300,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,,"Bjerre Kød, Engros Slagteri",,Bjerrevej  346,Hornsyld,,8783,,,Meat Processing; Meat Slaughter,,,,,55.784914,9.853397,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,,Det vilde slagtehus og gårdbutik Slagteri,,Kær Møllevej 95,Hejls,,6094,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,,Den rullende Slagter slagteri,,Bispevej 10,Farsø,,9640,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,,Danish Crown,,Åbenråvej  11,Skærbæk,,6780,,,Meat Processing; Meat Slaughter,,,,,55.155726,8.776351,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,,OMK Knabstrup ApS,,Holbækvej  328,Mørkøv,,4440,,,Meat Processing; Meat Slaughter,,,,,55.663959,11.552833,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,,Hjallerup Slagtehus Slagteri,,Hornshøjvej  53,Hjallerup,,9320,,,Meat Processing; Meat Slaughter,,,,,57.183088,10.16003,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,,Kibæk slagterhus Slagteri,,Velhustedvej  39,Kibæk,,6933,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,,Vesterborg vildt og fjerkræslagteri  Slagteri,,Gallemosevej 6,Vesterborg,,4953,,,Meat Processing; Meat Slaughter,,,,,54.844618,11.307457,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,,V.Åby Slagterforretning Slagteri,,Svendborgvej  412,Faaborg,,5600,,,Meat Processing; Meat Slaughter,,,,,55.08543,10.377806,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,,Danmarks Slagteriskole ZBC Slagteriet,,Maglegårdsvej 6 B,Roskilde,,4000,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,,Tican Fresh Meat A/S,,Strandvejen  6,Thisted,,7700,,,Meat Processing; Meat Slaughter,,,,,56.954302,8.699764,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,,Edderup Slagteri ApS Slagteri,,Havndalvej 44,Mariager,,9550,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,,Maglebrænde Slagtehus,,Østerbro  2,Stubbekøbing,,4850,,,Meat Processing; Meat Slaughter,,,,,54.865415,12.021487,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,,DK Kød Aps Slagteri,,Lindtorpvej  3,Struer,,7600,,,Meat Processing; Meat Slaughter,,,,,56.406493,8.467925,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,,Allegårdens Fjerkræslagteri Slagteri,,Melbyvej  34,Søndersø,,5471,,,Meat Processing; Meat Slaughter,,,,,55.535409,10.220873,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,,Meat & More ApS Slagteri,,Månevej 7,Slangerup,,3550,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,,Vrøgum Vildt Slagteri,,Hedelundvej 9 B,Oksbøl,,6840,,,Meat Processing; Meat Slaughter,,,,,55.654859,8.293044,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,,Danpo A/S Danpo A/S,,Vestre Skovvej  3,Aars,,9600,,,Meat Processing; Meat Slaughter,,,,,56.800663,9.492287,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,,Vendsyssel Fjerkræslagteri ApS Slagteri,,Lyngbyvej 120,Løkken,,9480,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,,Stensved Slagtehus ApS,,Vådebjergvej 2,Stensved,,4773,,,Meat Processing; Meat Slaughter,,,,,55.002381,12.030889,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,,Djurs Slagtehus  Slagteri,,Hovedgaden 28,Allingåbro,,8961,,,Meat Processing; Meat Slaughter,,,,,56.463554,10.327326,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,,Nordvildt ApS Slagteri,,Horserød Byvej 2A,Helsingør,,3000,,,Meat Processing; Meat Slaughter,,,,,56.05534,12.495968,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,,Moesgaard Meat 2012 A/S,,Naurvej 3A,Holstebro,,7500,,,Meat Processing; Meat Slaughter,,,,,56.37676,8.517595,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,,Vester Hæsinge Slagterforretning ApS Slagteri,,Birkevej  37,Broby,,5672,,,Meat Processing; Meat Slaughter,,,,,55.194979,10.247246,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,,LF Vildt og Fjerkræslagteri ApS Slagteri,,Linkøpingvej 33,Nakskov,,4900,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,,Slm. Per Hamkens Slagteri,,Østergade  18,Rødding,,6630,,,Meat Processing; Meat Slaughter,,,,,55.367484,9.06172,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,,Øster Hornum Slagtehus v/Heinrich Zimmermann,,Nibevej  128,Støvring,,9530,,,Meat Processing; Meat Slaughter,,,,,56.915062,9.75683,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,,Tistrup Slagtehus ApS Slagteri,,Frejasvej  13,Tistrup,,6862,,,Meat Processing; Meat Slaughter,,,,,55.710441,8.604794,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,,Sevel Slagteri A/S,,Søgårdvej  28,Vinderup,,7830,,,Meat Processing; Meat Slaughter,,,,,56.459909,8.878961,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,,HindsholmGrisen Slagteri,,Æblehaven 30,Martofte,,5390,,,Meat Processing; Meat Slaughter,,,,,55.541977,10.663607,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,,Henrik Hansen,,Nybyvej  15,Vipperød,,4390,,,Meat Processing; Meat Slaughter,,,,,55.664254,11.738054,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,,Alpevej Vildtbehandling Slagteri,,Alpevej  4,Stenstrup,,5771,,,Meat Processing; Meat Slaughter,,,,,55.106272,10.512505,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,,Mariager Slagtehus Slagteri,,Havnegade  5,Mariager,,9550,,,Meat Processing; Meat Slaughter,,,,,56.651585,9.980554,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,,Bjergstedslagteren ApS,,Bjergsted Byvej 5,Jyderup,,4450,,,Meat Processing; Meat Slaughter,,,,,55.667692,11.349151,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,,Danish Crown,,Danmarksgade  22,Herning,,7400,,,Meat Processing; Meat Slaughter,,,,,56.133395,8.982221,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,,Skallebølle Slagtehus A/S Slagteri,,Odensevej 153,Vissenbjerg,,5492,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,,Thy Slagtehus ApS Slagteri,,Høgevej 3,Thisted,,7700,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,,Aidt Slagtehus ApS Slagteri,,Bavnehøjvej 1,Thorsø,,8881,,,Meat Processing; Meat Slaughter,,,,,56.311769,9.806349,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
